Date,Open,Low,High,Close
9/15/2014,107.314,107.011,107.367,107.174
9/16/2014,107.174,106.811,107.332,107.16
9/17/2014,107.16,107.105,108.346,108.313
9/18/2014,108.313,108.376,108.959,108.751
9/19/2014,108.751,108.595,109.46,108.958
9/22/2014,108.958,108.668,109.194,108.792
9/23/2014,108.792,108.255,108.993,108.887
9/24/2014,108.887,108.462,109.02,108.987
9/25/2014,108.987,108.525,109.372,108.65
9/26/2014,108.65,108.48,109.539,109.303
9/29/2014,109.303,109.13,109.74,109.45
9/30/2014,109.45,109.187,109.848,109.685
10/1/2014,109.685,108.99,110.09,109.06
10/2/2014,109.06,108.01,109.12,108.39
10/3/2014,108.39,108.372,109.902,109.739
10/6/2014,109.739,108.657,109.852,108.823
10/7/2014,108.823,107.823,109.233,107.951
10/8/2014,107.951,107.757,108.742,108.273
10/9/2014,108.273,107.531,108.317,107.944
10/10/2014,107.944,107.624,108.154,107.761
10/13/2014,107.761,107.064,107.607,107.098
10/14/2014,107.098,106.673,107.311,107.001
10/15/2014,107.001,105.2,107.496,106.12
10/16/2014,106.12,105.506,106.404,106.398
10/17/2014,106.398,106.136,106.894,106.872
10/20/2014,106.872,106.784,107.392,106.8
10/21/2014,106.8,106.25,107.01,106.9
10/22/2014,106.9,106.792,107.374,107.165
10/23/2014,107.165,107.108,108.352,108.175
10/24/2014,108.175,107.79,108.3,108.09
10/27/2014,108.09,107.608,108.367,107.74
10/28/2014,107.74,107.697,108.172,108.135
10/29/2014,108.135,107.944,108.946,108.843
10/30/2014,108.843,108.751,109.464,109.228
10/31/2014,109.228,109.178,112.475,112.258
11/3/2014,112.258,112.573,114.213,113.791
11/4/2014,113.791,113.171,114.044,113.602
11/5/2014,113.602,113.419,114.842,114.718
11/6/2014,114.718,114.064,115.516,115.13
11/7/2014,115.13,114.257,115.585,114.585
11/10/2014,114.585,113.862,114.908,114.879
11/11/2014,114.879,114.639,116.103,115.381
11/12/2014,115.381,114.885,116.009,115.572
11/13/2014,115.572,115.312,115.882,115.679
11/14/2014,115.679,115.728,116.825,116.31
11/17/2014,116.31,115.46,117.052,116.432
11/18/2014,116.432,116.344,117.048,116.913
11/19/2014,116.913,116.819,118.079,117.98
11/20/2014,117.98,117.744,118.977,118.016
11/21/2014,118.016,117.357,118.368,117.77
11/24/2014,117.77,117.583,118.483,118.262
11/25/2014,118.262,117.692,118.579,117.93
11/26/2014,117.93,117.441,117.981,117.728
11/27/2014,117.728,117.241,117.883,117.756
11/28/2014,117.756,117.698,118.765,118.662
12/1/2014,118.662,117.877,119.144,118.342
12/2/2014,118.342,118.14,119.287,119.263
12/3/2014,119.263,119.132,119.865,119.808
12/4/2014,119.808,119.34,120.252,119.83
12/5/2014,119.83,119.706,121.688,121.42
12/8/2014,121.42,120.205,121.847,120.549
12/9/2014,120.549,117.941,121.002,119.694
12/10/2014,119.694,117.757,119.917,117.972
12/11/2014,117.972,117.443,119.556,119.25
12/12/2014,119.25,118.055,119.206,118.615
12/15/2014,118.615,117.568,119.06,117.593
12/16/2014,117.593,115.572,118.01,117.141
12/17/2014,117.141,116.3,118.9,118.68
12/18/2014,118.68,118.262,119.31,118.77
12/19/2014,118.77,118.824,119.623,119.565
12/22/2014,119.565,119.316,120.016,119.978
12/23/2014,119.978,119.973,120.814,120.74
12/24/2014,120.74,120.281,120.8,120.448
12/25/2014,120.448,120.004,120.503,120.105
12/26/2014,120.105,120.111,120.464,120.388
12/29/2014,120.388,120.18,120.74,120.72
12/30/2014,120.72,118.867,120.71,119.537
12/31/2014,119.537,119.25,119.94,119.8
1/1/2015,119.8,119.7,119.78,119.66
1/2/2015,119.66,119.73,120.74,120.46
1/5/2015,120.46,119.379,120.646,119.634
1/6/2015,119.634,118.06,119.64,118.67
1/7/2015,118.67,118.397,119.648,119.125
1/8/2015,119.125,119.16,119.96,119.66
1/9/2015,119.66,118.424,119.877,118.538
1/12/2015,118.538,118.103,119.32,118.251
1/13/2015,118.251,117.541,118.85,117.855
1/14/2015,117.855,116.07,117.96,117.3
1/15/2015,117.3,116.242,117.943,116.42
1/16/2015,116.42,115.856,117.77,117.632
1/19/2015,117.632,116.927,117.785,117.656
1/20/2015,117.656,117.572,118.867,118.727
1/21/2015,118.727,117.184,118.83,117.814
1/22/2015,117.814,117.25,118.64,118.58
1/23/2015,118.58,117.542,118.815,117.81
1/26/2015,117.81,117.27,118.49,118.44
1/27/2015,118.44,117.34,118.66,117.82
1/28/2015,117.82,117.45,118.26,117.52
1/29/2015,117.52,117.388,118.493,118.352
1/30/2015,118.352,117.302,118.461,117.425
2/2/2015,117.425,116.67,117.878,117.476
2/3/2015,117.476,116.87,117.74,117.56
2/4/2015,117.56,117.242,117.998,117.309
2/5/2015,117.309,117.025,117.597,117.566
2/6/2015,117.566,117.177,119.221,118.845
2/9/2015,118.845,118.335,119.18,118.617
2/10/2015,118.617,118.402,119.62,119.38
2/11/2015,119.38,119.29,120.44,120.37
2/12/2015,120.37,118.513,120.47,118.874
2/13/2015,118.874,118.416,119.198,118.743
2/16/2015,118.743,118.198,118.785,118.45
2/17/2015,118.45,118.24,119.417,119.269
2/18/2015,119.269,118.546,119.418,118.601
2/19/2015,118.601,118.439,119.18,118.983
2/20/2015,118.983,118.303,119.189,119.114
2/23/2015,119.114,118.816,119.353,118.838
2/24/2015,118.838,118.764,119.838,118.899
2/25/2015,118.899,118.628,119.066,118.831
2/26/2015,118.831,118.68,119.503,119.484
2/27/2015,119.484,119.117,119.799,119.633
3/2/2015,119.633,119.65,120.17,120.13
3/3/2015,120.13,119.382,120.266,119.704
3/4/2015,119.704,119.471,119.825,119.73
3/5/2015,119.73,119.627,120.421,120.146
3/6/2015,120.146,119.904,121.282,120.702
3/9/2015,120.702,120.614,121.415,121.18
3/10/2015,121.18,120.921,122.023,121.117
3/11/2015,121.117,120.855,121.626,121.401
3/12/2015,121.401,120.661,121.686,121.381
3/13/2015,121.381,121.135,121.573,121.413
3/16/2015,121.413,121.09,121.46,121.42
3/17/2015,121.42,121.115,121.519,121.368
3/18/2015,121.368,119.303,121.409,120
3/19/2015,120,119.68,121.03,120.91
3/20/2015,120.91,119.903,121.201,120.102
3/23/2015,120.102,119.587,120.166,119.769
3/24/2015,119.769,119.225,119.984,119.712
3/25/2015,119.712,119.239,119.827,119.539
3/26/2015,119.539,118.331,119.574,119.253
3/27/2015,119.253,118.931,119.493,119.114
3/30/2015,119.114,119.122,120.227,120.162
3/31/2015,120.162,119.781,120.365,119.916
4/1/2015,119.916,119.416,120.33,119.623
4/2/2015,119.623,119.452,119.897,119.705
4/3/2015,119.705,118.72,119.98,118.91
4/6/2015,118.91,118.804,119.682,119.593
4/7/2015,119.593,119.445,120.447,120.336
4/8/2015,120.336,119.644,120.348,120.071
4/9/2015,120.071,119.862,120.738,120.667
4/10/2015,120.667,120.056,120.626,120.157
4/13/2015,120.157,119.712,120.845,120.044
4/14/2015,120.044,119.073,120.175,119.39
4/15/2015,119.39,118.791,119.747,119.16
4/16/2015,119.16,118.798,119.472,119.026
4/17/2015,119.026,118.573,119.264,118.811
4/20/2015,118.811,118.51,119.44,119.266
4/21/2015,119.266,119.17,119.83,119.664
4/22/2015,119.664,119.33,119.96,119.9
4/23/2015,119.9,119.431,120.091,119.509
4/24/2015,119.509,118.82,119.66,118.901
4/27/2015,118.901,118.78,119.43,119.107
4/28/2015,119.107,118.777,119.2,118.872
4/29/2015,118.872,118.611,119.361,118.99
4/30/2015,118.99,118.492,119.893,119.417
5/1/2015,119.417,119.39,120.29,120.15
5/4/2015,120.15,119.998,120.274,120.125
5/5/2015,120.125,119.726,120.505,119.833
5/6/2015,119.833,119.208,120.046,119.411
5/7/2015,119.411,119.059,119.862,119.808
5/8/2015,119.808,119.597,120.237,119.743
5/11/2015,119.743,119.48,120.15,120.11
5/12/2015,120.11,119.79,120.28,119.82
5/13/2015,119.82,119.038,119.971,119.15
5/14/2015,119.15,118.889,119.339,119.164
5/15/2015,119.164,119.163,119.93,119.353
5/18/2015,119.353,119.258,120.035,119.98
5/19/2015,119.98,119.834,120.736,120.72
5/20/2015,120.72,120.589,121.48,121.148
5/21/2015,121.148,120.842,121.31,120.954
5/22/2015,120.954,120.642,121.57,121.511
5/25/2015,121.511,121.449,121.775,121.504
5/26/2015,121.504,121.536,123.322,123.012
5/27/2015,123.012,122.778,124.07,123.748
5/28/2015,123.748,123.498,124.459,124.022
5/29/2015,124.022,123.609,124.19,124.086
6/1/2015,124.086,123.86,124.915,124.805
6/2/2015,124.805,123.756,125.052,124.043
6/3/2015,124.043,123.794,124.681,124.28
6/4/2015,124.28,123.782,124.68,124.296
6/5/2015,124.296,124.362,125.855,125.637
6/8/2015,125.637,124.301,125.678,124.408
6/9/2015,124.408,123.864,124.736,124.343
6/10/2015,124.343,122.464,124.62,122.72
6/11/2015,122.72,122.723,124.159,123.44
6/12/2015,123.44,123.142,123.814,123.39
6/15/2015,123.39,123.142,123.66,123.34
6/16/2015,123.34,123.293,123.801,123.375
6/17/2015,123.375,123.21,124.44,123.38
6/18/2015,123.38,122.479,123.606,122.91
6/19/2015,122.91,122.561,123.214,122.68
6/22/2015,122.68,122.565,123.418,123.403
6/23/2015,123.403,123.351,124.19,123.992
6/24/2015,123.992,123.72,124.37,123.86
6/25/2015,123.86,123.321,123.954,123.6
6/26/2015,123.6,123.228,123.987,123.823
6/29/2015,123.823,122.107,123.191,122.47
6/30/2015,122.47,121.943,122.724,122.339
7/1/2015,122.339,122.363,123.238,123.15
7/2/2015,123.15,122.96,123.72,123.07
7/3/2015,123.07,122.604,123.184,122.82
7/6/2015,122.82,121.736,122.93,122.45
7/7/2015,122.45,122.02,122.88,122.59
7/8/2015,122.59,120.419,122.554,120.463
7/9/2015,120.463,120.471,121.573,121.314
7/10/2015,121.314,121.48,122.88,122.81
7/13/2015,122.81,122,123.533,123.368
7/14/2015,123.368,122.926,123.729,123.369
7/15/2015,123.369,123.267,123.97,123.736
7/16/2015,123.736,123.748,124.178,124.115
7/17/2015,124.115,123.92,124.23,124.09
7/20/2015,124.09,123.919,124.438,124.269
7/21/2015,124.269,123.765,124.48,123.965
7/22/2015,123.965,123.574,124.15,124.012
7/23/2015,124.012,123.68,124.19,123.76
7/24/2015,123.76,123.601,124.095,123.811
7/27/2015,123.811,123.014,123.835,123.258
7/28/2015,123.258,123.081,123.792,123.563
7/29/2015,123.563,123.335,124.021,123.903
7/30/2015,123.903,123.884,124.579,124.143
7/31/2015,124.143,123.52,124.37,123.88
8/3/2015,123.88,123.859,124.27,123.986
8/4/2015,123.986,123.805,124.4,124.319
8/5/2015,124.319,124.022,125.011,124.848
8/6/2015,124.848,124.546,124.961,124.68
8/7/2015,124.68,124.107,125.072,124.17
8/10/2015,124.17,124.149,124.782,124.62
8/11/2015,124.62,124.526,125.205,125.082
8/12/2015,125.082,123.793,125.28,124.236
8/13/2015,124.236,124.075,124.63,124.4
8/14/2015,124.4,124.06,124.54,124.292
8/17/2015,124.292,124.227,124.573,124.38
8/18/2015,124.38,124.185,124.52,124.36
8/19/2015,124.36,123.696,124.47,123.755
8/20/2015,123.755,123.361,124.155,123.496
8/21/2015,123.496,121.818,123.493,122.167
8/24/2015,122.167,116.16,122.024,118.875
8/25/2015,118.875,118.261,120.397,119.268
8/26/2015,119.268,118.46,119.914,119.8
8/27/2015,119.8,119.795,121.394,120.809
8/28/2015,120.809,120.657,121.547,121.393
8/31/2015,121.393,120.886,121.74,121.183
9/1/2015,121.183,119.542,121.242,119.77
9/2/2015,119.77,119.373,120.463,120.239
9/3/2015,120.239,119.646,120.696,119.914
9/4/2015,119.914,118.605,120.188,119.038
9/7/2015,119.038,118.807,119.586,119.36
9/8/2015,119.36,118.86,120.224,119.876
9/9/2015,119.876,119.886,121.194,120.557
9/10/2015,120.557,119.982,121.324,120.531
9/11/2015,120.531,120.367,120.964,120.57
9/14/2015,120.57,119.858,120.84,120.146
9/15/2015,120.146,119.405,120.65,120.445
9/16/2015,120.445,120.111,120.73,120.614
9/17/2015,120.614,119.833,120.991,119.97
9/18/2015,119.97,119.059,120.408,119.94
9/21/2015,119.94,119.731,120.659,120.486
9/22/2015,120.486,119.7,120.578,120.067
9/23/2015,120.067,119.631,120.542,120.234
9/24/2015,120.234,119.23,120.39,119.97
9/25/2015,119.97,120.029,121.232,120.595
9/28/2015,120.595,119.701,120.59,119.832
9/29/2015,119.832,119.252,120.158,119.568
9/30/2015,119.568,119.551,120.35,119.946
10/1/2015,119.946,119.497,120.28,119.88
10/2/2015,119.88,118.686,120.406,120.041
10/5/2015,120.041,119.875,120.55,120.47
10/6/2015,120.47,120.113,120.567,120.263
10/7/2015,120.263,119.75,120.36,119.93
10/8/2015,119.93,119.63,120.11,119.91
10/9/2015,119.91,119.841,120.35,120.24
10/12/2015,120.24,119.897,120.26,119.985
10/13/2015,119.985,119.556,120.078,119.718
10/14/2015,119.718,118.586,119.778,118.807
10/15/2015,118.807,118.064,119.166,118.909
10/16/2015,118.909,118.839,119.661,119.474
10/19/2015,119.474,119.144,119.611,119.489
10/20/2015,119.489,119.417,119.963,119.87
10/21/2015,119.87,119.761,120.091,119.95
10/22/2015,119.95,119.617,120.753,120.67
10/23/2015,120.67,120.227,121.47,121.43
10/26/2015,121.43,120.61,121.498,120.99
10/27/2015,120.99,120.164,121.075,120.36
10/28/2015,120.36,120.034,121.259,121.145
10/29/2015,121.145,120.591,121.182,121.07
10/30/2015,121.07,120.284,121.487,120.677
11/2/2015,120.677,120.259,120.811,120.78
11/3/2015,120.78,120.6,121.23,120.969
11/4/2015,120.969,121.005,121.719,121.54
11/5/2015,121.54,121.39,122.001,121.72
11/6/2015,121.72,121.64,123.27,123.19
11/9/2015,123.19,122.98,123.6,123.13
11/10/2015,123.13,123.031,123.44,123.239
11/11/2015,123.239,122.743,123.224,122.84
11/12/2015,122.84,122.569,123.071,122.59
11/13/2015,122.59,122.446,122.99,122.69
11/16/2015,122.69,122.229,123.278,123.21
11/17/2015,123.21,123.182,123.49,123.36
11/18/2015,123.36,123.22,123.754,123.52
11/19/2015,123.52,122.623,123.637,122.87
11/20/2015,122.87,122.728,123.051,122.866
11/23/2015,122.866,122.785,123.259,122.88
11/24/2015,122.88,122.312,122.96,122.474
11/25/2015,122.474,122.26,122.934,122.719
11/26/2015,122.719,122.503,122.736,122.583
11/27/2015,122.583,122.308,122.878,122.83
11/30/2015,122.83,122.69,123.341,123.058
12/1/2015,123.058,122.644,123.274,122.842
12/2/2015,122.842,122.829,123.67,123.14
12/3/2015,123.14,122.301,123.561,122.464
12/4/2015,122.464,122.48,123.375,123.204
12/7/2015,123.204,123.157,123.476,123.317
12/8/2015,123.317,122.723,123.393,123.04
12/9/2015,123.04,121.079,123.045,121.21
12/10/2015,121.21,121.248,121.865,121.65
12/11/2015,121.65,120.583,122.23,120.858
12/14/2015,120.858,120.349,121.352,120.869
12/15/2015,120.869,120.577,121.792,121.722
12/16/2015,121.722,121.387,122.43,122.204
12/17/2015,122.204,122.209,122.874,122.84
12/18/2015,122.84,121.061,123.578,121.293
12/21/2015,121.293,120.845,121.502,121.076
12/22/2015,121.076,120.725,121.31,121.05
12/23/2015,121.05,120.818,121.135,120.85
12/24/2015,120.85,120.251,120.98,120.31
12/25/2015,120.31,120.06,120.42,120.325
12/28/2015,120.325,120.175,120.63,120.35
12/29/2015,120.35,120.24,120.506,120.41
12/30/2015,120.41,120.355,120.652,120.52
12/31/2015,120.52,119.99,120.5,120.17
1/1/2016,120.17,119.99,120.5,120.17
1/4/2016,120.17,118.707,120.463,119.411
1/5/2016,119.411,118.795,119.701,119.045
1/6/2016,119.045,118.255,119.165,118.48
1/7/2016,118.48,117.332,118.754,117.6
1/8/2016,117.6,117.454,118.851,117.519
1/11/2016,117.519,116.696,118.026,117.697
1/12/2016,117.697,117.231,118.071,117.745
1/13/2016,117.745,117.65,118.38,117.84
1/14/2016,117.84,117.296,118.28,118.129
1/15/2016,118.129,116.513,118.27,116.92
1/18/2016,116.92,116.59,117.44,117.34
1/19/2016,117.34,117.236,118.112,117.553
1/20/2016,117.553,115.976,117.682,117.029
1/21/2016,117.029,116.47,117.78,117.5
1/22/2016,117.5,117.54,118.84,118.81
1/25/2016,118.81,118.176,118.855,118.33
1/26/2016,118.33,117.659,118.621,118.42
1/27/2016,118.42,118.046,119.069,118.586
1/28/2016,118.586,118.418,118.992,118.8
1/29/2016,118.8,118.476,121.689,121.092
2/1/2016,121.092,120.681,121.485,121.11
2/2/2016,121.11,119.842,121.035,119.963
2/3/2016,119.963,117.057,120.044,117.781
2/4/2016,117.781,116.531,118.238,116.758
2/5/2016,116.758,116.295,117.428,116.979
2/8/2016,116.979,115.184,117.523,115.511
2/9/2016,115.511,114.211,115.85,115.06
2/10/2016,115.06,113.253,115.259,113.338
2/11/2016,113.338,110.983,113.598,112.292
2/12/2016,112.292,111.663,113.538,113.257
2/15/2016,113.257,113.24,114.729,114.616
2/16/2016,114.616,113.599,114.875,113.89
2/17/2016,113.89,113.378,114.503,113.808
2/18/2016,113.808,113.443,114.322,113.45
2/19/2016,113.45,112.309,113.377,112.671
2/22/2016,112.671,112.431,113.387,112.86
2/23/2016,112.86,111.777,113.051,112.12
2/24/2016,112.12,111.045,112.263,111.962
2/25/2016,111.962,111.901,113.022,112.78
2/26/2016,112.78,112.565,113.991,113.847
2/29/2016,113.847,112.667,113.981,112.805
3/1/2016,112.805,112.164,114.182,113.885
3/2/2016,113.885,113.221,114.555,113.368
3/3/2016,113.368,113.3,114.27,113.612
3/4/2016,113.612,113.133,114.26,114.06
3/7/2016,114.06,113.227,114.045,113.32
3/8/2016,113.32,112.426,113.52,112.565
3/9/2016,112.565,112.229,113.445,113.287
3/10/2016,113.287,112.613,114.444,113.147
3/11/2016,113.147,112.759,113.917,113.79
3/14/2016,113.79,113.51,114.005,113.805
3/15/2016,113.805,112.639,114.139,113.083
3/16/2016,113.083,112.335,113.819,112.61
3/17/2016,112.61,110.671,112.955,111.54
3/18/2016,111.54,110.825,111.757,111.714
3/21/2016,111.714,111.225,111.93,111.82
3/22/2016,111.82,111.38,112.49,112.32
3/23/2016,112.32,112.145,112.91,112.41
3/24/2016,112.41,112.297,113.005,112.792
3/25/2016,112.792,112.757,113.321,113.105
3/28/2016,113.105,113.138,113.686,113.319
3/29/2016,113.319,112.673,113.803,112.666
3/30/2016,112.666,112.02,112.81,112.41
3/31/2016,112.41,112.113,112.67,112.518
4/1/2016,112.518,111.601,112.577,111.614
4/4/2016,111.614,111.101,111.796,111.29
4/5/2016,111.29,109.951,111.332,110.425
4/6/2016,110.425,109.346,110.642,109.67
4/7/2016,109.67,107.672,109.904,108.43
4/8/2016,108.43,108.158,109.097,108.17
4/11/2016,108.17,107.637,108.442,107.915
